pair_id,file_a,file_b,label
calibration_000795,id10912/NBh6Y-hphmo/00016.wav,id10912/VeqfQfXAwRY/00001.wav,1
calibration_000796,id10724/R8Pw9GUJQ08/00001.wav,id10724/xS_Mh-DOAI0/00016.wav,1
calibration_000797,id10912/GE7RTk2_AqQ/00001.wav,id10912/JtTrbIAKVQg/00001.wav,1
calibration_000798,id10017/pOJlOI5cDZw/00004.wav,id10393/dTOyxqXd_5M/00002.wav,0
calibration_000799,id10017/BuecddErOwU/00008.wav,id10956/OS1I7a4LNww/00012.wav,0
calibration_000800,id11136/7_Gb0VYQV3s/00002.wav,id11136/X2Y1UPlq0j8/00011.wav,1
calibration_000801,id10956/RFfFOkaYMTU/00012.wav,id11136/dRFCuIsUAOU/00002.wav,0
calibration_000802,id11136/lgn4MoVWAd0/00003.wav,id11136/vZjpmzzZ_ng/00002.wav,1
calibration_000803,id10017/qFUUDSjCy5M/00004.wav,id11130/uZCf5BK2BUQ/00003.wav,0
calibration_000804,id10724/6tFEkfsIeXk/00005.wav,id10912/3efhGhqizHg/00004.wav,0
calibration_000805,id10017/xH3Pp_5yxOk/00005.wav,id11130/3OERtMNQ0Is/00001.wav,0
calibration_000806,id10017/BuecddErOwU/00003.wav,id10852/sVUfcg8XQzg/00048.wav,0
calibration_000807,id11100/6Lv08Mbm1q0/00002.wav,id11130/uZCf5BK2BUQ/00001.wav,0
calibration_000808,id11136/JrfsarsjqF4/00001.wav,id11136/Pded8L7dHCQ/00001.wav,1
calibration_000809,id10393/dTOyxqXd_5M/00044.wav,id10724/uw8SDDK6Mbk/00018.wav,0
calibration_000810,id10724/YsVDo2AO_X0/00001.wav,id10724/uw8SDDK6Mbk/00002.wav,1
calibration_000811,id11136/FNJVgXnZNXM/00002.wav,id11136/dRFCuIsUAOU/00002.wav,1
calibration_000812,id10852/jZLH__45hVM/00002.wav,id11100/6Daa1crr9QY/00001.wav,0
calibration_000813,id10724/JNMeEXwXbqw/00004.wav,id10724/XVoRDzwHwDU/00024.wav,1
calibration_000814,id10956/8Jim3lamzDQ/00010.wav,id10956/qM5zMKiGNgg/00001.wav,1
calibration_000815,id10017/Px9R6A3XKDM/00001.wav,id11136/Axf1v9rZsEw/00017.wav,0
calibration_000816,id10724/JNMeEXwXbqw/00003.wav,id10724/uw8SDDK6Mbk/00018.wav,1
calibration_000817,id10724/xS_Mh-DOAI0/00017.wav,id11130/RNKUA8EGl20/00005.wav,0
calibration_000818,id10724/XVoRDzwHwDU/00004.wav,id11130/ajiJfJowUIA/00005.wav,0
calibration_000819,id11100/5-veoCefJfQ/00001.wav,id11100/wcAkOIVPI_I/00001.wav,1
calibration_000820,id11136/vZjpmzzZ_ng/00001.wav,id11136/ydUt9GgHa9Q/00002.wav,1
calibration_000821,id10852/ch1WvFNOL50/00002.wav,id10852/sVUfcg8XQzg/00027.wav,1
calibration_000822,id10017/xH3Pp_5yxOk/00018.wav,id10956/qM5zMKiGNgg/00004.wav,0
calibration_000823,id11136/7_Gb0VYQV3s/00001.wav,id11136/FNJVgXnZNXM/00001.wav,1
calibration_000824,id10852/QCbljH_QH9M/00004.wav,id10852/g5hgDbVpBQY/00005.wav,1
calibration_000825,id10912/GE7RTk2_AqQ/00004.wav,id10912/Lk1L05xmUwY/00002.wav,1
calibration_000826,id10393/WqPniXc7PxY/00002.wav,id10956/M2k_enZdWu4/00014.wav,0
calibration_000827,id10393/oyWxfzbelHo/00015.wav,id10956/OS1I7a4LNww/00013.wav,0
calibration_000828,id10393/w3GPw1Kk2yQ/00008.wav,id10393/zGDrufd0E7U/00001.wav,1
calibration_000829,id11136/X2Y1UPlq0j8/00003.wav,id11136/dRFCuIsUAOU/00002.wav,1
calibration_000830,id10956/SK9iVw56wXs/00019.wav,id10956/pJ4Jnsz1SsA/00030.wav,1
calibration_000831,id10393/w3GPw1Kk2yQ/00014.wav,id11130/IZhnh1gf70g/00008.wav,0
calibration_000832,id10393/bGMrmiwphO0/00006.wav,id10393/h4Oc0gpPFM0/00001.wav,1
calibration_000833,id10017/xH3Pp_5yxOk/00009.wav,id11136/vZjpmzzZ_ng/00004.wav,0
calibration_000834,id10956/5ipwzaOLhPQ/00004.wav,id10956/E3vmxDVWP3Q/00002.wav,1
calibration_000835,id10017/PynZ3bQ3Ga4/00001.wav,id10017/uy0-9hpmHJs/00001.wav,1
calibration_000836,id10724/pKOCOOG5Ukw/00001.wav,id10724/xS_Mh-DOAI0/00002.wav,1
calibration_000837,id10724/uw8SDDK6Mbk/00010.wav,id10912/WKkZvGACy8w/00009.wav,0
calibration_000838,id10956/RsUKqz-Ng84/00003.wav,id10956/zNzlB5JN_kY/00004.wav,1
calibration_000839,id10017/BuecddErOwU/00012.wav,id10017/Pkfu9rKM5QA/00007.wav,1
calibration_000840,id10912/WKkZvGACy8w/00015.wav,id10912/vvLu_7TpP8c/00015.wav,1
calibration_000841,id10852/JZIc4U87Mr4/00001.wav,id11100/3gQ8REIxTmw/00017.wav,0
calibration_000842,id10017/CYb_opUpiw4/00023.wav,id10017/Pkfu9rKM5QA/00003.wav,1
calibration_000843,id10912/KRRbdyUUtLo/00007.wav,id10956/pJ4Jnsz1SsA/00001.wav,0
calibration_000844,id10852/ch1WvFNOL50/00001.wav,id11100/5oDO9Avn0qg/00004.wav,0
calibration_000845,id10956/pJ4Jnsz1SsA/00013.wav,id11130/IZhnh1gf70g/00005.wav,0
calibration_000846,id10956/M2k_enZdWu4/00034.wav,id11130/yY2yv2W4ZLk/00001.wav,0
calibration_000847,id10852/2iV9HT3E1Ls/00005.wav,id11100/Yp4Tnl9Ob9Y/00031.wav,0
calibration_000848,id10852/JZIc4U87Mr4/00001.wav,id11100/hFH3_Sz-V7w/00007.wav,0
calibration_000849,id10852/414w9yfPr_s/00001.wav,id10852/jZLH__45hVM/00014.wav,1
calibration_000850,id10017/CYb_opUpiw4/00017.wav,id10956/8Jim3lamzDQ/00010.wav,0
calibration_000851,id10017/CYb_opUpiw4/00013.wav,id10956/h_vFlQ6YUAU/00008.wav,0
calibration_000852,id11130/BXJh_XZGrWo/00001.wav,id11130/uZCf5BK2BUQ/00005.wav,1
calibration_000853,id10393/dTOyxqXd_5M/00035.wav,id10912/KRRbdyUUtLo/00001.wav,0
calibration_000854,id10393/dTOyxqXd_5M/00032.wav,id10956/M2k_enZdWu4/00042.wav,0
calibration_000855,id10912/Lk1L05xmUwY/00002.wav,id11136/vZjpmzzZ_ng/00003.wav,0
calibration_000856,id11100/Yp4Tnl9Ob9Y/00016.wav,id11130/RNKUA8EGl20/00010.wav,0
calibration_000857,id10393/w3GPw1Kk2yQ/00004.wav,id11100/0dK_zszRMGE/00011.wav,0
calibration_000858,id10393/zv3AoFFDWGs/00016.wav,id10912/2yUgv3B_YcI/00004.wav,0
calibration_000859,id10852/QCbljH_QH9M/00004.wav,id10852/ch1WvFNOL50/00003.wav,1
calibration_000860,id11100/EuASmewkxyc/00004.wav,id11100/mbPLgZ4EjM0/00002.wav,1
calibration_000861,id10912/i4HQPxxEak8/00001.wav,id10912/nKEsCDKYuIs/00001.wav,1
calibration_000862,id10724/DP5gCFoWgGI/00003.wav,id10724/e-vuV1-N97Q/00002.wav,1
calibration_000863,id10017/BuecddErOwU/00017.wav,id10017/Pkfu9rKM5QA/00003.wav,1
calibration_000864,id10724/XVoRDzwHwDU/00005.wav,id10912/ad3NhT2tA7E/00001.wav,0
calibration_000865,id10393/pxNluJ_THJg/00001.wav,id10393/zv3AoFFDWGs/00015.wav,1
calibration_000866,id10912/KRRbdyUUtLo/00005.wav,id11100/AnT9rKPkKG0/00001.wav,0
calibration_000867,id11100/3gQ8REIxTmw/00017.wav,id11100/AnT9rKPkKG0/00006.wav,1
calibration_000868,id11100/6geoWeYvFFw/00001.wav,id11100/xs7wQ9wxtZ0/00008.wav,1
calibration_000869,id10393/dTOyxqXd_5M/00016.wav,id11130/RNKUA8EGl20/00014.wav,0
calibration_000870,id10017/BuecddErOwU/00002.wav,id11100/Yp4Tnl9Ob9Y/00001.wav,0
calibration_000871,id10852/JZIc4U87Mr4/00020.wav,id11136/lgn4MoVWAd0/00002.wav,0
calibration_000872,id10393/w3GPw1Kk2yQ/00006.wav,id10724/XVoRDzwHwDU/00023.wav,0
calibration_000873,id10393/aWAguBjO03M/00007.wav,id10393/hziG7HyqQ6g/00004.wav,1
calibration_000874,id10724/XVoRDzwHwDU/00029.wav,id11100/_fBugquFhNE/00002.wav,0
calibration_000875,id11136/vZjpmzzZ_ng/00004.wav,id11136/z1dLArSg5PQ/00001.wav,1
calibration_000876,id10852/jZLH__45hVM/00002.wav,id11136/Axf1v9rZsEw/00005.wav,0
calibration_000877,id11136/JrfsarsjqF4/00001.wav,id11136/ydUt9GgHa9Q/00006.wav,1
calibration_000878,id10393/BRo6B3N-hcY/00008.wav,id10393/aWAguBjO03M/00003.wav,1
calibration_000879,id10912/JtTrbIAKVQg/00001.wav,id10912/wrWW-p4guKQ/00004.wav,1
calibration_000880,id10393/aWAguBjO03M/00009.wav,id10393/msOWiaq428g/00002.wav,1
calibration_000881,id10724/R8Pw9GUJQ08/00001.wav,id11130/h9TIhS400ow/00001.wav,0
calibration_000882,id10724/uw8SDDK6Mbk/00005.wav,id11130/1qEq08w7Q5I/00001.wav,0
calibration_000883,id10852/fRGTY9Zed8I/00008.wav,id11136/X2Y1UPlq0j8/00006.wav,0
calibration_000884,id10017/Pkfu9rKM5QA/00002.wav,id10956/8Jim3lamzDQ/00011.wav,0
calibration_000885,id10956/3z_KK_JmQQ4/00005.wav,id10956/6ewLksV5OWo/00002.wav,1
calibration_000886,id10956/pJ4Jnsz1SsA/00003.wav,id11100/AnT9rKPkKG0/00002.wav,0
calibration_000887,id11130/jfW15QZTx9k/00004.wav,id11136/Axf1v9rZsEw/00017.wav,0
calibration_000888,id10393/1D22Tgx1k4A/00014.wav,id11130/ajiJfJowUIA/00023.wav,0
calibration_000889,id10393/BRo6B3N-hcY/00008.wav,id10393/oyWxfzbelHo/00017.wav,1
calibration_000890,id10956/8Jim3lamzDQ/00010.wav,id10956/J-qEplZwXYk/00006.wav,1
calibration_000891,id10956/pJ4Jnsz1SsA/00004.wav,id11100/I3_NJyP6jp0/00019.wav,0
calibration_000892,id11130/EsDpyZaVI0Q/00001.wav,id11130/jfW15QZTx9k/00003.wav,1
calibration_000893,id10852/sVUfcg8XQzg/00060.wav,id10956/3z_KK_JmQQ4/00001.wav,0
calibration_000894,id10724/kHSikgTOz70/00004.wav,id10956/h_vFlQ6YUAU/00016.wav,0
calibration_000895,id10956/lR3HvDI2qvw/00005.wav,id11130/FEam3q144yc/00001.wav,0
calibration_000896,id10724/kHSikgTOz70/00007.wav,id11130/7j_105F0RmM/00009.wav,0
calibration_000897,id10852/3VjC4mp7ZZM/00003.wav,id10852/QCbljH_QH9M/00001.wav,1
calibration_000898,id10912/Yf93Q8L4xhs/00001.wav,id11130/ajiJfJowUIA/00019.wav,0
calibration_000899,id10393/kLnCqvMY1uE/00005.wav,id10393/zv3AoFFDWGs/00014.wav,1
calibration_000900,id10017/5r-26vNFeJU/00009.wav,id11100/xs7wQ9wxtZ0/00002.wav,0
calibration_000901,id10912/H5qe-mHhOyQ/00004.wav,id10912/upL-zLqnBxM/00001.wav,1
calibration_000902,id10393/w3GPw1Kk2yQ/00015.wav,id10956/RsUKqz-Ng84/00007.wav,0
calibration_000903,id10956/6ewLksV5OWo/00002.wav,id10956/zNzlB5JN_kY/00006.wav,1
calibration_000904,id10393/oyWxfzbelHo/00018.wav,id10852/sVUfcg8XQzg/00018.wav,0
calibration_000905,id11136/klEOH87-aro/00001.wav,id11136/ydUt9GgHa9Q/00002.wav,1
calibration_000906,id10724/JNMeEXwXbqw/00001.wav,id10724/R8Pw9GUJQ08/00001.wav,1
calibration_000907,id10912/2yUgv3B_YcI/00008.wav,id10912/67p2Yi5aHUM/00003.wav,1
calibration_000908,id10393/Z39rBHg_EyE/00003.wav,id10724/XVoRDzwHwDU/00032.wav,0
calibration_000909,id10393/DMBVJM39ybM/00004.wav,id10393/sV_ohWbzzQg/00011.wav,1
calibration_000910,id10724/R8Pw9GUJQ08/00001.wav,id10724/xS_Mh-DOAI0/00010.wav,1
calibration_000911,id11130/nHUYI8o-lWg/00001.wav,id11130/o-hOCXnEFGc/00001.wav,1
calibration_000912,id10724/e-vuV1-N97Q/00004.wav,id10724/gqGgO5EQ0HQ/00004.wav,1
calibration_000913,id10393/c1JZyTDFDbk/00006.wav,id11100/3gQ8REIxTmw/00008.wav,0
calibration_000914,id11136/X2Y1UPlq0j8/00003.wav,id11136/vZjpmzzZ_ng/00002.wav,1
calibration_000915,id10017/BuecddErOwU/00010.wav,id10017/qFUUDSjCy5M/00003.wav,1
calibration_000916,id10956/CkhXmrKN5A8/00003.wav,id10956/E3vmxDVWP3Q/00004.wav,1
calibration_000917,id10017/5r-26vNFeJU/00001.wav,id10017/CYb_opUpiw4/00016.wav,1
calibration_000918,id10724/6tFEkfsIeXk/00005.wav,id10724/uw8SDDK6Mbk/00013.wav,1
calibration_000919,id10393/aWAguBjO03M/00008.wav,id10852/XgXbHX3_xIA/00004.wav,0
calibration_000920,id10017/6ya9UpdRCPs/00002.wav,id10017/qFUUDSjCy5M/00005.wav,1
calibration_000921,id10724/T37JG3wNeTo/00001.wav,id10724/kHSikgTOz70/00002.wav,1
calibration_000922,id10912/Lk1L05xmUwY/00001.wav,id10912/VeqfQfXAwRY/00001.wav,1
calibration_000923,id10956/5ipwzaOLhPQ/00002.wav,id10956/qM5zMKiGNgg/00006.wav,1
calibration_000924,id11100/AnT9rKPkKG0/00007.wav,id11100/Yp4Tnl9Ob9Y/00029.wav,1
calibration_000925,id10912/Yf93Q8L4xhs/00007.wav,id11130/Zgl6gxMr9x0/00007.wav,0
calibration_000926,id10912/6wBjQ6soleU/00002.wav,id10912/EvCyt2keqW4/00001.wav,1
calibration_000927,id10852/JZIc4U87Mr4/00013.wav,id11136/Axf1v9rZsEw/00016.wav,0
calibration_000928,id10393/1D22Tgx1k4A/00029.wav,id10956/M2k_enZdWu4/00037.wav,0
calibration_000929,id10393/dTOyxqXd_5M/00038.wav,id10393/zv3AoFFDWGs/00007.wav,1
calibration_000930,id10393/w3GPw1Kk2yQ/00011.wav,id11130/ajiJfJowUIA/00014.wav,0
calibration_000931,id11100/Yp4Tnl9Ob9Y/00003.wav,id11136/X2Y1UPlq0j8/00008.wav,0
calibration_000932,id10956/RFfFOkaYMTU/00009.wav,id11136/FNJVgXnZNXM/00002.wav,0
calibration_000933,id10017/xH3Pp_5yxOk/00012.wav,id11130/HJnzTUM9G8E/00009.wav,0
calibration_000934,id10017/8rp9UYZp-zA/00005.wav,id10912/NBh6Y-hphmo/00002.wav,0
calibration_000935,id10017/Px9R6A3XKDM/00002.wav,id10912/c5k0yjQqaww/00003.wav,0
calibration_000936,id10393/dTOyxqXd_5M/00015.wav,id11130/EU13lStSa-k/00006.wav,0
calibration_000937,id10017/xH3Pp_5yxOk/00023.wav,id11136/lgn4MoVWAd0/00003.wav,0
calibration_000938,id10724/XVoRDzwHwDU/00028.wav,id11130/nHUYI8o-lWg/00004.wav,0
calibration_000939,id11100/4p9Zq781kZ0/00002.wav,id11136/X2Y1UPlq0j8/00010.wav,0
calibration_000940,id11100/0dK_zszRMGE/00002.wav,id11130/kYJi779BvMU/00002.wav,0
calibration_000941,id10956/lR3HvDI2qvw/00003.wav,id11100/3gQ8REIxTmw/00018.wav,0
calibration_000942,id10852/2iV9HT3E1Ls/00019.wav,id10912/ad3NhT2tA7E/00012.wav,0
calibration_000943,id10956/2CsyGLVAS2g/00002.wav,id11136/ydUt9GgHa9Q/00002.wav,0
calibration_000944,id10912/JtTrbIAKVQg/00001.wav,id10912/KRRbdyUUtLo/00006.wav,1
calibration_000945,id10852/414w9yfPr_s/00001.wav,id10852/bezBfE_aCrI/00002.wav,1
calibration_000946,id10852/fRGTY9Zed8I/00013.wav,id10912/c5k0yjQqaww/00001.wav,0
calibration_000947,id10393/pxNluJ_THJg/00001.wav,id10393/sV_ohWbzzQg/00002.wav,1
calibration_000948,id10017/7QOGR0zvTxY/00002.wav,id10017/pOJlOI5cDZw/00006.wav,1
calibration_000949,id10852/cucj7WNGWmU/00004.wav,id10852/jZLH__45hVM/00017.wav,1
calibration_000950,id11136/X2Y1UPlq0j8/00008.wav,id11136/dRFCuIsUAOU/00001.wav,1
calibration_000951,id10724/kHSikgTOz70/00007.wav,id11136/Axf1v9rZsEw/00003.wav,0
calibration_000952,id10724/e-vuV1-N97Q/00005.wav,id10724/kHSikgTOz70/00006.wav,1
calibration_000953,id10393/W6T8eysxkzU/00002.wav,id10393/hziG7HyqQ6g/00002.wav,1
calibration_000954,id10393/oyWxfzbelHo/00042.wav,id11100/Yp4Tnl9Ob9Y/00022.wav,0
calibration_000955,id11100/6geoWeYvFFw/00003.wav,id11130/Zgl6gxMr9x0/00007.wav,0
calibration_000956,id10017/BuecddErOwU/00012.wav,id10912/EvCyt2keqW4/00005.wav,0
calibration_000957,id10017/PynZ3bQ3Ga4/00002.wav,id10017/xLakEK2bbQw/00003.wav,1
calibration_000958,id11130/SkG_FH0eh08/00001.wav,id11130/Vd5d36VtZGE/00001.wav,1
calibration_000959,id10852/JZIc4U87Mr4/00021.wav,id10956/JtKyh83pDBs/00005.wav,0
calibration_000960,id10724/gqGgO5EQ0HQ/00001.wav,id11130/Zgl6gxMr9x0/00008.wav,0
calibration_000961,id10017/xH3Pp_5yxOk/00006.wav,id10393/pxNluJ_THJg/00001.wav,0
calibration_000962,id10393/h4Oc0gpPFM0/00001.wav,id10393/pxNluJ_THJg/00001.wav,1
calibration_000963,id10017/CYb_opUpiw4/00012.wav,id10912/vvLu_7TpP8c/00030.wav,0
calibration_000964,id10393/oyWxfzbelHo/00030.wav,id11100/3wHTyqxyDqk/00013.wav,0
calibration_000965,id10724/e-vuV1-N97Q/00008.wav,id10912/wrWW-p4guKQ/00001.wav,0
calibration_000966,id10912/GE7RTk2_AqQ/00001.wav,id10912/yQeyd53S1uk/00002.wav,1
calibration_000967,id10724/6tFEkfsIeXk/00001.wav,id10724/9pNGll4IBls/00001.wav,1
calibration_000968,id10912/Lk1L05xmUwY/00002.wav,id10912/VeqfQfXAwRY/00001.wav,1
calibration_000969,id11100/vLEjFXUFGQA/00004.wav,id11130/IZhnh1gf70g/00022.wav,0
calibration_000970,id10393/RJU2Lx3pz6U/00006.wav,id10393/oyWxfzbelHo/00037.wav,1
calibration_000971,id10393/5tY3jMpviwk/00001.wav,id10393/hziG7HyqQ6g/00004.wav,1
calibration_000972,id11136/Axf1v9rZsEw/00007.wav,id11136/lgn4MoVWAd0/00002.wav,1
calibration_000973,id10017/CYb_opUpiw4/00022.wav,id10852/sVUfcg8XQzg/00067.wav,0
calibration_000974,id10393/bGMrmiwphO0/00004.wav,id11130/ajiJfJowUIA/00022.wav,0
calibration_000975,id10724/uw8SDDK6Mbk/00003.wav,id11136/Pded8L7dHCQ/00003.wav,0
calibration_000976,id11136/vZjpmzzZ_ng/00002.wav,id11136/ydUt9GgHa9Q/00003.wav,1
calibration_000977,id10724/uw8SDDK6Mbk/00018.wav,id10956/lR3HvDI2qvw/00003.wav,0
calibration_000978,id10017/CYb_opUpiw4/00026.wav,id10393/w3GPw1Kk2yQ/00017.wav,0
calibration_000979,id10956/2CsyGLVAS2g/00001.wav,id10956/J-qEplZwXYk/00005.wav,1
calibration_000980,id10017/5VxX7ZI5z5s/00003.wav,id10724/xS_Mh-DOAI0/00004.wav,0
calibration_000981,id10852/sVUfcg8XQzg/00057.wav,id11130/RNKUA8EGl20/00006.wav,0
calibration_000982,id10852/414w9yfPr_s/00001.wav,id10852/XuGp-z4niBY/00001.wav,1
calibration_000983,id11100/AnT9rKPkKG0/00001.wav,id11100/wcAkOIVPI_I/00001.wav,1
calibration_000984,id10017/CYb_opUpiw4/00002.wav,id10017/xLakEK2bbQw/00002.wav,1
calibration_000985,id10852/bezBfE_aCrI/00003.wav,id10852/sVUfcg8XQzg/00056.wav,1
calibration_000986,id10852/QCbljH_QH9M/00001.wav,id11130/nHUYI8o-lWg/00003.wav,0
calibration_000987,id10017/CYb_opUpiw4/00019.wav,id10393/UGid3tWJXKw/00002.wav,0
calibration_000988,id10017/Pkfu9rKM5QA/00003.wav,id10393/msOWiaq428g/00002.wav,0
calibration_000989,id10724/kHSikgTOz70/00001.wav,id10912/3efhGhqizHg/00001.wav,0
calibration_000990,id10724/gqGgO5EQ0HQ/00003.wav,id10724/kHSikgTOz70/00004.wav,1
calibration_000991,id10017/qFUUDSjCy5M/00008.wav,id10724/uw8SDDK6Mbk/00012.wav,0
calibration_000992,id10017/Pkfu9rKM5QA/00003.wav,id10956/Agg13sg82pk/00002.wav,0
calibration_000993,id10724/XVoRDzwHwDU/00027.wav,id11136/X2Y1UPlq0j8/00005.wav,0
calibration_000994,id10724/T37JG3wNeTo/00001.wav,id10724/pKOCOOG5Ukw/00001.wav,1
calibration_000995,id10017/Px9R6A3XKDM/00004.wav,id10017/qFUUDSjCy5M/00004.wav,1
calibration_000996,id11136/X2Y1UPlq0j8/00005.wav,id11136/lgn4MoVWAd0/00002.wav,1
calibration_000997,id10852/3VjC4mp7ZZM/00002.wav,id10852/XgXbHX3_xIA/00002.wav,1
calibration_000998,id11100/6Lv08Mbm1q0/00001.wav,id11100/QmihWZJn-a4/00004.wav,1
calibration_000999,id10852/JZIc4U87Mr4/00012.wav,id10852/g5hgDbVpBQY/00004.wav,1
calibration_001000,id10017/BuecddErOwU/00011.wav,id10017/PynZ3bQ3Ga4/00002.wav,1
calibration_001001,id10017/CYb_opUpiw4/00014.wav,id10724/XVoRDzwHwDU/00010.wav,0
calibration_001002,id10852/g5hgDbVpBQY/00002.wav,id11100/EuASmewkxyc/00006.wav,0
calibration_001003,id10852/sVUfcg8XQzg/00039.wav,id10956/RFfFOkaYMTU/00002.wav,0
calibration_001004,id10912/KRRbdyUUtLo/00002.wav,id11100/Yp4Tnl9Ob9Y/00031.wav,0
calibration_001005,id11130/3OERtMNQ0Is/00003.wav,id11130/tXutBWbk5Mw/00005.wav,1
calibration_001006,id11100/5-veoCefJfQ/00003.wav,id11100/vLEjFXUFGQA/00001.wav,1
calibration_001007,id10956/pJ4Jnsz1SsA/00026.wav,id11130/tXutBWbk5Mw/00006.wav,0
calibration_001008,id10956/5ipwzaOLhPQ/00001.wav,id10956/OS1I7a4LNww/00017.wav,1
calibration_001009,id11100/EuASmewkxyc/00001.wav,id11100/YaYaPzSxRA8/00001.wav,1
calibration_001010,id11136/ugbeDncv40A/00001.wav,id11136/vZjpmzzZ_ng/00003.wav,1
calibration_001011,id11100/Yp4Tnl9Ob9Y/00033.wav,id11130/YSNOW9_jlSY/00001.wav,0
calibration_001012,id10393/DMBVJM39ybM/00002.wav,id10724/xS_Mh-DOAI0/00012.wav,0
calibration_001013,id10912/Lk1L05xmUwY/00002.wav,id11100/Yp4Tnl9Ob9Y/00032.wav,0
calibration_001014,id10393/WqPniXc7PxY/00004.wav,id11100/3gQ8REIxTmw/00004.wav,0
calibration_001015,id10017/8rp9UYZp-zA/00015.wav,id10912/nDpaVYtKQUo/00001.wav,0
calibration_001016,id10017/BuecddErOwU/00005.wav,id10724/xS_Mh-DOAI0/00012.wav,0
calibration_001017,id10393/1D22Tgx1k4A/00028.wav,id10724/DP5gCFoWgGI/00009.wav,0
calibration_001018,id10956/M2k_enZdWu4/00012.wav,id11136/Axf1v9rZsEw/00011.wav,0
calibration_001019,id10017/8rp9UYZp-zA/00008.wav,id10017/Pkfu9rKM5QA/00007.wav,1
calibration_001020,id10956/M2k_enZdWu4/00011.wav,id11130/ajiJfJowUIA/00020.wav,0
calibration_001021,id10724/6tFEkfsIeXk/00002.wav,id10912/EnAmuPInAvs/00001.wav,0
calibration_001022,id10393/Z39rBHg_EyE/00003.wav,id11130/IZhnh1gf70g/00012.wav,0
calibration_001023,id10956/3z_KK_JmQQ4/00005.wav,id10956/QcoqcI_ReP4/00001.wav,1
calibration_001024,id11130/EsDpyZaVI0Q/00001.wav,id11130/o-hOCXnEFGc/00001.wav,1
calibration_001025,id10393/WqPniXc7PxY/00012.wav,id10393/oyWxfzbelHo/00028.wav,1
calibration_001026,id10852/sVUfcg8XQzg/00072.wav,id11136/JrfsarsjqF4/00001.wav,0
calibration_001027,id10393/BRo6B3N-hcY/00007.wav,id10393/bGMrmiwphO0/00003.wav,1
calibration_001028,id10017/bNNIcOJGy4w/00001.wav,id10724/uw8SDDK6Mbk/00011.wav,0
calibration_001029,id10017/8rp9UYZp-zA/00006.wav,id10017/xH3Pp_5yxOk/00021.wav,1
calibration_001030,id10912/nDpaVYtKQUo/00003.wav,id10956/M2k_enZdWu4/00011.wav,0
calibration_001031,id10393/W6T8eysxkzU/00001.wav,id10393/w3GPw1Kk2yQ/00006.wav,1
calibration_001032,id10852/bezBfE_aCrI/00001.wav,id10852/ch1WvFNOL50/00002.wav,1
calibration_001033,id11136/dRFCuIsUAOU/00002.wav,id11136/vZjpmzzZ_ng/00003.wav,1
calibration_001034,id10017/CYb_opUpiw4/00008.wav,id10956/pJ4Jnsz1SsA/00003.wav,0
calibration_001035,id10017/iwN6Hu6xyM0/00003.wav,id10017/pOJlOI5cDZw/00001.wav,1
calibration_001036,id10912/2yUgv3B_YcI/00003.wav,id10912/vvLu_7TpP8c/00023.wav,1
calibration_001037,id10724/xS_Mh-DOAI0/00009.wav,id11136/vZjpmzzZ_ng/00003.wav,0
calibration_001038,id10724/T37JG3wNeTo/00001.wav,id10724/kHSikgTOz70/00005.wav,1
calibration_001039,id10852/JZIc4U87Mr4/00010.wav,id10852/cucj7WNGWmU/00004.wav,1
calibration_001040,id11100/5-veoCefJfQ/00003.wav,id11100/QmihWZJn-a4/00003.wav,1
calibration_001041,id10393/kLnCqvMY1uE/00003.wav,id10912/WKkZvGACy8w/00003.wav,0
calibration_001042,id10017/CYb_opUpiw4/00010.wav,id10017/xLakEK2bbQw/00002.wav,1
calibration_001043,id10393/1D22Tgx1k4A/00031.wav,id11100/xs7wQ9wxtZ0/00004.wav,0
calibration_001044,id10017/8rp9UYZp-zA/00011.wav,id10912/WKkZvGACy8w/00016.wav,0
calibration_001045,id10956/Agg13sg82pk/00002.wav,id11130/RNKUA8EGl20/00014.wav,0
calibration_001046,id10912/EvCyt2keqW4/00002.wav,id10912/MSiccNrf9o4/00001.wav,1
calibration_001047,id10724/pKOCOOG5Ukw/00001.wav,id10724/uw8SDDK6Mbk/00016.wav,1
calibration_001048,id10724/XVoRDzwHwDU/00006.wav,id10724/fUKPz7jr6NE/00001.wav,1
calibration_001049,id10393/c1JZyTDFDbk/00005.wav,id10393/hziG7HyqQ6g/00002.wav,1
calibration_001050,id10724/XVoRDzwHwDU/00026.wav,id11130/Zgl6gxMr9x0/00013.wav,0
calibration_001051,id10017/8rp9UYZp-zA/00011.wav,id11136/Pded8L7dHCQ/00003.wav,0
calibration_001052,id11136/dRFCuIsUAOU/00001.wav,id11136/klEOH87-aro/00001.wav,1
calibration_001053,id10956/OS1I7a4LNww/00018.wav,id11100/Yp4Tnl9Ob9Y/00020.wav,0
calibration_001054,id10956/E3vmxDVWP3Q/00002.wav,id10956/pJ4Jnsz1SsA/00006.wav,1
calibration_001055,id10912/NBh6Y-hphmo/00009.wav,id11136/vZjpmzzZ_ng/00003.wav,0
calibration_001056,id10956/M2k_enZdWu4/00001.wav,id11136/z1dLArSg5PQ/00001.wav,0
calibration_001057,id11100/_fBugquFhNE/00001.wav,id11100/vLEjFXUFGQA/00006.wav,1
calibration_001058,id10393/aWAguBjO03M/00001.wav,id10393/pxNluJ_THJg/00001.wav,1
