pair_id,file_a,file_b,utterance_id_a,utterance_id_b,label,similarity,status,error
calibration_001493,id11100/0dK_zszRMGE/00003.wav,id11100/QmihWZJn-a4/00002.wav,utt_003986,utt_004135,1,0.5864834785461426,success,
calibration_001494,id10393/w3GPw1Kk2yQ/00015.wav,id10912/KRRbdyUUtLo/00011.wav,utt_001417,utt_002406,0,-0.12218908220529556,success,
calibration_001495,id10017/xH3Pp_5yxOk/00010.wav,id10912/2yUgv3B_YcI/00011.wav,utt_000437,utt_002305,0,0.03163418918848038,success,
calibration_001496,id10912/ad3NhT2tA7E/00011.wav,id11130/HpRqgDTPkP0/00008.wav,utt_002337,utt_004324,0,0.1396310031414032,success,
calibration_001497,id10912/vvLu_7TpP8c/00023.wav,id11130/ajiJfJowUIA/00015.wav,utt_002456,utt_004253,0,0.22398625314235687,success,
calibration_001498,id10852/QCbljH_QH9M/00003.wav,id10852/cucj7WNGWmU/00002.wav,utt_002092,utt_002025,1,0.5579752922058105,success,
calibration_001499,id10852/sVUfcg8XQzg/00062.wav,id11136/dRFCuIsUAOU/00001.wav,utt_002155,utt_004465,0,-0.003558099502697587,success,
calibration_001500,id11130/7j_105F0RmM/00003.wav,id11130/U12nOxVy3WU/00005.wav,utt_004232,utt_004409,1,0.8123154044151306,success,
calibration_001501,id10393/dTOyxqXd_5M/00008.wav,id11100/jLxYcYqHGAg/00008.wav,utt_001241,utt_004118,0,0.16213364899158478,success,
calibration_001502,id11136/ydUt9GgHa9Q/00002.wav,id11136/z1dLArSg5PQ/00001.wav,utt_004495,utt_004500,1,0.3602495491504669,success,
calibration_001503,id10017/BuecddErOwU/00011.wav,id10912/c5k0yjQqaww/00005.wav,utt_000355,utt_002357,0,-0.06913751363754272,success,
calibration_001504,id10724/gqGgO5EQ0HQ/00003.wav,id10852/2iV9HT3E1Ls/00009.wav,utt_001902,utt_001998,0,0.028830673545598984,success,
calibration_001505,id10956/M2k_enZdWu4/00001.wav,id11100/EuASmewkxyc/00008.wav,utt_003330,utt_004082,0,-0.025016391649842262,success,
calibration_001506,id10724/uw8SDDK6Mbk/00009.wav,id10852/sVUfcg8XQzg/00057.wav,utt_001929,utt_002150,0,-0.05579917132854462,success,
calibration_001507,id10852/QCbljH_QH9M/00002.wav,id11130/RNKUA8EGl20/00004.wav,utt_002091,utt_004382,0,-0.03582555800676346,success,
calibration_001508,id10912/vvLu_7TpP8c/00033.wav,id11100/hFH3_Sz-V7w/00002.wav,utt_002466,utt_004085,0,-0.06627877801656723,success,
calibration_001509,id10393/5tY3jMpviwk/00001.wav,id10393/W6T8eysxkzU/00002.wav,utt_001197,utt_001421,1,0.7103726863861084,success,
calibration_001510,id10017/5r-26vNFeJU/00008.wav,id10724/uw8SDDK6Mbk/00014.wav,utt_000310,utt_001934,0,0.040778640657663345,success,
calibration_001511,id10912/nDpaVYtKQUo/00001.wav,id11136/dRFCuIsUAOU/00002.wav,utt_002427,utt_004466,0,-0.039318375289440155,success,
calibration_001512,id10393/1D22Tgx1k4A/00011.wav,id10393/msOWiaq428g/00002.wav,utt_001154,utt_001314,1,0.7880775928497314,success,
calibration_001513,id11130/SkG_FH0eh08/00002.wav,id11130/Zgl6gxMr9x0/00002.wav,utt_004396,utt_004433,1,0.6084125638008118,success,
calibration_001514,id10852/3VjC4mp7ZZM/00001.wav,id10852/bezBfE_aCrI/00003.wav,utt_002013,utt_002019,1,0.6626721620559692,success,
calibration_001515,id10956/pJ4Jnsz1SsA/00017.wav,id11130/IZhnh1gf70g/00006.wav,utt_003413,utt_004334,0,0.04311390593647957,success,
calibration_001516,id11136/7_Gb0VYQV3s/00001.wav,id11136/lgn4MoVWAd0/00001.wav,utt_004446,utt_004471,1,0.610349178314209,success,
calibration_001517,id10393/1D22Tgx1k4A/00035.wav,id10393/msOWiaq428g/00002.wav,utt_001178,utt_001314,1,0.7947170734405518,success,
calibration_001518,id10912/ad3NhT2tA7E/00011.wav,id11130/nHUYI8o-lWg/00005.wav,utt_002337,utt_004374,0,0.06589435040950775,success,
calibration_001519,id10912/WKkZvGACy8w/00007.wav,id10956/pJ4Jnsz1SsA/00031.wav,utt_002476,utt_003427,0,0.09365026652812958,success,
calibration_001520,id10017/6ya9UpdRCPs/00002.wav,id10017/CYb_opUpiw4/00030.wav,utt_000320,utt_000392,1,0.7039936184883118,success,
calibration_001521,id10912/EnAmuPInAvs/00001.wav,id10912/c5k0yjQqaww/00005.wav,utt_002372,utt_002357,1,0.7076114416122437,success,
calibration_001522,id10393/1D22Tgx1k4A/00025.wav,id10393/zGDrufd0E7U/00001.wav,utt_001168,utt_001446,1,0.42401519417762756,success,
calibration_001523,id10724/uw8SDDK6Mbk/00002.wav,id10956/M2k_enZdWu4/00014.wav,utt_001922,utt_003343,0,0.06496329605579376,success,
calibration_001524,id10017/Pkfu9rKM5QA/00004.wav,id10912/3efhGhqizHg/00005.wav,utt_000402,utt_002320,0,0.10682239383459091,success,
calibration_001525,id11130/HpRqgDTPkP0/00004.wav,id11130/tXutBWbk5Mw/00006.wav,utt_004320,utt_004403,1,0.5597750544548035,success,
calibration_001526,id10852/JZIc4U87Mr4/00011.wav,id11136/ydUt9GgHa9Q/00003.wav,utt_002061,utt_004496,0,0.03953929245471954,success,
calibration_001527,id10852/3VjC4mp7ZZM/00001.wav,id10852/fRGTY9Zed8I/00009.wav,utt_002013,utt_002038,1,0.7722761034965515,success,
calibration_001528,id11136/Axf1v9rZsEw/00003.wav,id11136/dRFCuIsUAOU/00002.wav,utt_004450,utt_004466,1,0.7313318848609924,success,
calibration_001529,id11136/lgn4MoVWAd0/00002.wav,id11136/z1dLArSg5PQ/00001.wav,utt_004472,utt_004500,1,0.45868974924087524,success,
calibration_001530,id11130/EsDpyZaVI0Q/00001.wav,id11130/F8zXHQZ_VyA/00009.wav,utt_004266,utt_004287,1,0.6067325472831726,success,
calibration_001531,id10393/JhbyTN4ivRg/00007.wav,id11100/I3_NJyP6jp0/00009.wav,utt_001289,utt_004100,0,0.09476321935653687,success,
calibration_001532,id11100/3wHTyqxyDqk/00007.wav,id11100/EuASmewkxyc/00002.wav,utt_004023,utt_004076,1,0.7878597974777222,success,
calibration_001533,id10852/fRGTY9Zed8I/00012.wav,id11130/EU13lStSa-k/00009.wav,utt_002041,utt_004276,0,0.08529588580131531,success,
calibration_001534,id10017/xH3Pp_5yxOk/00021.wav,id10724/XVoRDzwHwDU/00006.wav,utt_000448,utt_001962,0,0.10517976433038712,success,
calibration_001535,id10852/sVUfcg8XQzg/00017.wav,id10912/vvLu_7TpP8c/00018.wav,utt_002110,utt_002451,0,-0.0017845110269263387,success,
calibration_001536,id10017/5r-26vNFeJU/00006.wav,id11130/7j_105F0RmM/00001.wav,utt_000308,utt_004230,0,0.0694749504327774,success,
calibration_001537,id10912/ad3NhT2tA7E/00011.wav,id11136/Axf1v9rZsEw/00001.wav,utt_002337,utt_004448,0,0.08925304561853409,success,
calibration_001538,id10017/BuecddErOwU/00006.wav,id11136/X2Y1UPlq0j8/00004.wav,utt_000350,utt_004486,0,0.04072719067335129,success,
calibration_001539,id10017/BuecddErOwU/00007.wav,id10956/M2k_enZdWu4/00011.wav,utt_000351,utt_003340,0,0.17792586982250214,success,
calibration_001540,id10852/JZIc4U87Mr4/00017.wav,id10852/jZLH__45hVM/00007.wav,utt_002067,utt_002078,1,0.8528450131416321,success,
calibration_001541,id11130/EU13lStSa-k/00006.wav,id11136/7_Gb0VYQV3s/00002.wav,utt_004273,utt_004447,0,-0.026473235338926315,success,
calibration_001542,id10724/xS_Mh-DOAI0/00011.wav,id11136/X2Y1UPlq0j8/00002.wav,utt_001949,utt_004484,0,0.179384246468544,success,
calibration_001543,id10017/BuecddErOwU/00008.wav,id10852/JZIc4U87Mr4/00012.wav,utt_000352,utt_002062,0,0.34827128052711487,success,
calibration_001544,id10017/xH3Pp_5yxOk/00009.wav,id10852/sVUfcg8XQzg/00062.wav,utt_000436,utt_002155,0,0.19013838469982147,success,
calibration_001545,id11100/5-veoCefJfQ/00003.wav,id11100/DWDK4jcBbJs/00001.wav,utt_004039,utt_004074,1,0.6409583687782288,success,
calibration_001546,id10017/xH3Pp_5yxOk/00016.wav,id10956/6ewLksV5OWo/00002.wav,utt_000443,utt_003248,0,0.24321067333221436,success,
calibration_001547,id10724/XVoRDzwHwDU/00009.wav,id10956/3z_KK_JmQQ4/00005.wav,utt_001965,utt_003241,0,0.21012884378433228,success,
calibration_001548,id10956/h_vFlQ6YUAU/00021.wav,id11100/3gQ8REIxTmw/00003.wav,utt_003301,utt_003999,0,0.040532100945711136,success,
calibration_001549,id10912/NBh6Y-hphmo/00009.wav,id11136/FNJVgXnZNXM/00002.wav,utt_002418,utt_004468,0,-0.07704773545265198,success,
calibration_001550,id10912/ad3NhT2tA7E/00016.wav,id11130/HJnzTUM9G8E/00008.wav,utt_002342,utt_004310,0,0.10859860479831696,success,
calibration_001551,id10852/g5hgDbVpBQY/00006.wav,id10956/8Jim3lamzDQ/00012.wav,utt_002050,utt_003260,0,0.13766999542713165,success,
calibration_001552,id10017/8rp9UYZp-zA/00009.wav,id10956/SK9iVw56wXs/00001.wav,utt_000331,utt_003455,0,0.21047496795654297,success,
calibration_001553,id10912/H5qe-mHhOyQ/00005.wav,id10912/WKkZvGACy8w/00014.wav,utt_002389,utt_002483,1,0.786231517791748,success,
calibration_001554,id11130/HpRqgDTPkP0/00009.wav,id11130/YSNOW9_jlSY/00001.wav,utt_004325,utt_004417,1,0.643637478351593,success,
calibration_001555,id11136/Axf1v9rZsEw/00003.wav,id11136/ydUt9GgHa9Q/00004.wav,utt_004450,utt_004497,1,0.5483732223510742,success,
calibration_001556,id10393/dTOyxqXd_5M/00003.wav,id11100/3wHTyqxyDqk/00010.wav,utt_001236,utt_004026,0,0.15016180276870728,success,
calibration_001557,id10724/fUKPz7jr6NE/00001.wav,id10724/uw8SDDK6Mbk/00011.wav,utt_001899,utt_001931,1,0.6311611533164978,success,
calibration_001558,id10852/ch1WvFNOL50/00002.wav,id10852/cucj7WNGWmU/00005.wav,utt_002022,utt_002028,1,0.5381900072097778,success,
calibration_001559,id10956/h_vFlQ6YUAU/00006.wav,id11100/jLxYcYqHGAg/00001.wav,utt_003286,utt_004111,0,-0.011770715937018394,success,
calibration_001560,id10912/Yf93Q8L4xhs/00006.wav,id10956/M2k_enZdWu4/00002.wav,utt_002506,utt_003331,0,0.1410900056362152,success,
calibration_001561,id11100/6Daa1crr9QY/00001.wav,id11100/Yp4Tnl9Ob9Y/00009.wav,utt_004047,utt_004188,1,0.5609428882598877,success,
calibration_001562,id10724/uw8SDDK6Mbk/00002.wav,id10912/WKkZvGACy8w/00008.wav,utt_001922,utt_002477,0,0.010238847695291042,success,
calibration_001563,id11100/3wHTyqxyDqk/00003.wav,id11100/AnT9rKPkKG0/00009.wav,utt_004019,utt_004073,1,0.7436269521713257,success,
calibration_001564,id11100/EuASmewkxyc/00003.wav,id11100/_fBugquFhNE/00002.wav,utt_004077,utt_004057,1,0.7180761694908142,success,
calibration_001565,id10393/1D22Tgx1k4A/00004.wav,id11130/1qEq08w7Q5I/00002.wav,utt_001147,utt_004217,0,0.19287613034248352,success,
calibration_001566,id10956/Agg13sg82pk/00009.wav,id10956/JtKyh83pDBs/00002.wav,utt_003270,utt_003312,1,0.7250781059265137,success,
calibration_001567,id10393/hziG7HyqQ6g/00003.wav,id10393/pxNluJ_THJg/00001.wav,utt_001281,utt_001361,1,0.5361249446868896,success,
calibration_001568,id10017/PynZ3bQ3Ga4/00001.wav,id10017/xH3Pp_5yxOk/00012.wav,utt_000416,utt_000439,1,0.4305416941642761,success,
calibration_001569,id10724/e-vuV1-N97Q/00005.wav,id11100/XI667cEMR_c/00009.wav,utt_001895,utt_004162,0,0.10214182734489441,success,
calibration_001570,id10393/BRo6B3N-hcY/00005.wav,id11136/lgn4MoVWAd0/00001.wav,utt_001217,utt_004471,0,0.1601039171218872,success,
calibration_001571,id10393/RJU2Lx3pz6U/00009.wav,id10393/bGMrmiwphO0/00005.wav,utt_001370,utt_001211,1,0.5517886281013489,success,
calibration_001572,id10393/VG1kjxkcfcA/00001.wav,id10393/h4Oc0gpPFM0/00001.wav,utt_001402,utt_001278,1,0.6556652784347534,success,
calibration_001573,id10956/SK9iVw56wXs/00019.wav,id10956/aXqRLChwGRo/00001.wav,utt_003473,utt_003272,1,0.5890085697174072,success,
calibration_001574,id10912/67p2Yi5aHUM/00001.wav,id10912/WKkZvGACy8w/00009.wav,utt_002321,utt_002478,1,0.6882346272468567,success,
calibration_001575,id10393/zv3AoFFDWGs/00022.wav,id11100/Yp4Tnl9Ob9Y/00006.wav,utt_001468,utt_004185,0,-0.02271055243909359,success,
calibration_001576,id10017/5r-26vNFeJU/00009.wav,id10017/qFUUDSjCy5M/00004.wav,utt_000311,utt_000421,1,0.5901167988777161,success,
calibration_001577,id10017/CYb_opUpiw4/00018.wav,id10912/2yUgv3B_YcI/00017.wav,utt_000380,utt_002311,0,0.06529640406370163,success,
calibration_001578,id10852/g5hgDbVpBQY/00005.wav,id10852/sVUfcg8XQzg/00073.wav,utt_002049,utt_002166,1,0.6792054176330566,success,
calibration_001579,id10724/6tFEkfsIeXk/00003.wav,id10724/kHSikgTOz70/00001.wav,utt_001876,utt_001908,1,0.502420961856842,success,
calibration_001580,id10956/CkhXmrKN5A8/00002.wav,id10956/mJt1EYfxAt4/00001.wav,utt_003274,utt_003378,1,0.4810040295124054,success,
calibration_001581,id10017/qFUUDSjCy5M/00004.wav,id10956/M2k_enZdWu4/00047.wav,utt_000421,utt_003376,0,0.3942476511001587,success,
calibration_001582,id10724/YsVDo2AO_X0/00001.wav,id10724/kHSikgTOz70/00002.wav,utt_001989,utt_001909,1,0.6255280375480652,success,
calibration_001583,id10852/JZIc4U87Mr4/00008.wav,id11130/RNKUA8EGl20/00001.wav,utt_002058,utt_004379,0,0.024966387078166008,success,
calibration_001584,id10956/6ewLksV5OWo/00001.wav,id10956/lR3HvDI2qvw/00008.wav,utt_003247,utt_003323,1,0.574567973613739,success,
calibration_001585,id10724/XVoRDzwHwDU/00024.wav,id11130/RNKUA8EGl20/00003.wav,utt_001980,utt_004381,0,-0.08980108052492142,success,
calibration_001586,id10724/R8Pw9GUJQ08/00001.wav,id10724/xS_Mh-DOAI0/00001.wav,utt_001919,utt_001939,1,0.5927854180335999,success,
calibration_001587,id10017/BuecddErOwU/00014.wav,id10393/oyWxfzbelHo/00038.wav,utt_000358,utt_001352,0,0.1469438076019287,success,
calibration_001588,id10912/Yf93Q8L4xhs/00021.wav,id10912/upL-zLqnBxM/00001.wav,utt_002521,utt_002432,1,0.6142227649688721,success,
calibration_001589,id11130/Irh4nKsPGwg/00001.wav,id11130/YSNOW9_jlSY/00004.wav,utt_004327,utt_004420,1,0.6853840947151184,success,
calibration_001590,id10393/WqPniXc7PxY/00008.wav,id10912/3efhGhqizHg/00004.wav,utt_001429,utt_002319,0,-0.03390820696949959,success,
calibration_001591,id10017/8rp9UYZp-zA/00008.wav,id11136/vZjpmzzZ_ng/00001.wav,utt_000330,utt_004479,0,-0.004860296845436096,success,
calibration_001592,id10393/1D22Tgx1k4A/00021.wav,id10393/DMBVJM39ybM/00004.wav,utt_001164,utt_001231,1,0.5016449689865112,success,
calibration_001593,id10724/XVoRDzwHwDU/00010.wav,id11130/BXJh_XZGrWo/00001.wav,utt_001966,utt_004265,0,-0.018176686018705368,success,
calibration_001594,id10017/xH3Pp_5yxOk/00003.wav,id10393/oyWxfzbelHo/00037.wav,utt_000430,utt_001351,0,-0.006005540490150452,success,
calibration_001595,id10393/aWAguBjO03M/00004.wav,id11130/HJnzTUM9G8E/00003.wav,utt_001201,utt_004305,0,0.295882910490036,success,
calibration_001596,id11136/7_Gb0VYQV3s/00001.wav,id11136/Pded8L7dHCQ/00003.wav,utt_004446,utt_004476,1,0.5823460221290588,success,
calibration_001597,id10393/Z39rBHg_EyE/00002.wav,id10393/hziG7HyqQ6g/00004.wav,utt_001442,utt_001282,1,0.5371884107589722,success,
calibration_001598,id10393/JhbyTN4ivRg/00008.wav,id10393/Z39rBHg_EyE/00005.wav,utt_001290,utt_001445,1,0.7537629008293152,success,
calibration_001599,id10393/w3GPw1Kk2yQ/00008.wav,id11136/ydUt9GgHa9Q/00002.wav,utt_001410,utt_004495,0,0.16330541670322418,success,
calibration_001600,id10852/JZIc4U87Mr4/00012.wav,id11136/X2Y1UPlq0j8/00010.wav,utt_002062,utt_004492,0,0.12703591585159302,success,
calibration_001601,id10724/xS_Mh-DOAI0/00016.wav,id10956/M2k_enZdWu4/00017.wav,utt_001954,utt_003346,0,0.15331681072711945,success,
calibration_001602,id10017/8rp9UYZp-zA/00001.wav,id10956/RsUKqz-Ng84/00004.wav,utt_000323,utt_003450,0,0.33484041690826416,success,
calibration_001603,id10017/Px9R6A3XKDM/00001.wav,id10724/uw8SDDK6Mbk/00005.wav,utt_000412,utt_001925,0,0.14438138902187347,success,
calibration_001604,id11130/3OERtMNQ0Is/00003.wav,id11130/7j_105F0RmM/00006.wav,utt_004226,utt_004235,1,0.7245362401008606,success,
calibration_001605,id11100/vLEjFXUFGQA/00002.wav,id11100/wcAkOIVPI_I/00001.wav,utt_004145,utt_004153,1,0.6116624474525452,success,
calibration_001606,id10393/dTOyxqXd_5M/00003.wav,id11130/BXJh_XZGrWo/00001.wav,utt_001236,utt_004265,0,0.19109782576560974,success,
calibration_001607,id10017/xH3Pp_5yxOk/00019.wav,id10912/vvLu_7TpP8c/00027.wav,utt_000446,utt_002460,0,0.12437581270933151,success,
calibration_001608,id10017/8rp9UYZp-zA/00006.wav,id10724/XVoRDzwHwDU/00010.wav,utt_000328,utt_001966,0,0.12706027925014496,success,
calibration_001609,id11130/7j_105F0RmM/00005.wav,id11130/SkG_FH0eh08/00001.wav,utt_004234,utt_004395,1,0.6325663924217224,success,
calibration_001610,id10017/CYb_opUpiw4/00030.wav,id10724/XVoRDzwHwDU/00001.wav,utt_000392,utt_001957,0,0.09163255989551544,success,
calibration_001611,id11130/HJnzTUM9G8E/00006.wav,id11130/KwA1y-PAbYU/00001.wav,utt_004308,utt_004361,1,0.717811107635498,success,
calibration_001612,id11136/Axf1v9rZsEw/00013.wav,id11136/klEOH87-aro/00001.wav,utt_004460,utt_004470,1,0.5730592608451843,success,
calibration_001613,id10956/3z_KK_JmQQ4/00003.wav,id10956/J-qEplZwXYk/00002.wav,utt_003239,utt_003305,1,0.5026872754096985,success,
calibration_001614,id10724/XVoRDzwHwDU/00015.wav,id11136/Pded8L7dHCQ/00004.wav,utt_001971,utt_004477,0,0.18064932525157928,success,
calibration_001615,id10017/PynZ3bQ3Ga4/00001.wav,id10017/qFUUDSjCy5M/00006.wav,utt_000416,utt_000423,1,0.6494508385658264,success,
calibration_001616,id10912/Lk1L05xmUwY/00002.wav,id10912/Yf93Q8L4xhs/00007.wav,utt_002408,utt_002507,1,0.6251522898674011,success,
calibration_001617,id10912/NBh6Y-hphmo/00017.wav,id11100/QmihWZJn-a4/00010.wav,utt_002426,utt_004143,0,0.024279151111841202,success,
calibration_001618,id10912/MSiccNrf9o4/00001.wav,id10912/yQeyd53S1uk/00002.wav,utt_002409,utt_002529,1,0.5166445970535278,success,
calibration_001619,id10724/6tFEkfsIeXk/00003.wav,id10724/JNMeEXwXbqw/00004.wav,utt_001876,utt_001907,1,0.4743300974369049,success,
calibration_001620,id10912/NBh6Y-hphmo/00001.wav,id10956/M2k_enZdWu4/00020.wav,utt_002410,utt_003349,0,-0.041034143418073654,success,
calibration_001621,id10724/DP5gCFoWgGI/00010.wav,id10724/xS_Mh-DOAI0/00002.wav,utt_001889,utt_001940,1,0.730439305305481,success,
calibration_001622,id10393/DMBVJM39ybM/00006.wav,id10393/UGid3tWJXKw/00012.wav,utt_001233,utt_001399,1,0.6683802008628845,success,
calibration_001623,id10017/5r-26vNFeJU/00010.wav,id11100/hFH3_Sz-V7w/00001.wav,utt_000312,utt_004084,0,0.11744457483291626,success,
calibration_001624,id10393/DMBVJM39ybM/00005.wav,id10393/pxNluJ_THJg/00001.wav,utt_001232,utt_001361,1,0.6015018224716187,success,
calibration_001625,id10017/xH3Pp_5yxOk/00009.wav,id11100/Yp4Tnl9Ob9Y/00018.wav,utt_000436,utt_004197,0,0.1377056986093521,success,
calibration_001626,id10912/VeqfQfXAwRY/00001.wav,id10956/M2k_enZdWu4/00019.wav,utt_002433,utt_003348,0,0.12082133442163467,success,
calibration_001627,id10017/5VxX7ZI5z5s/00005.wav,id10017/PynZ3bQ3Ga4/00001.wav,utt_000317,utt_000416,1,0.5655216574668884,success,
calibration_001628,id10017/Px9R6A3XKDM/00003.wav,id11130/HJnzTUM9G8E/00001.wav,utt_000414,utt_004303,0,-0.0045210206881165504,success,
calibration_001629,id11100/_fBugquFhNE/00002.wav,id11100/vLEjFXUFGQA/00003.wav,utt_004057,utt_004146,1,0.6673220992088318,success,
calibration_001630,id10956/h_vFlQ6YUAU/00002.wav,id11136/Pded8L7dHCQ/00004.wav,utt_003282,utt_004477,0,0.06916916370391846,success,
calibration_001631,id10017/BuecddErOwU/00014.wav,id11130/HJnzTUM9G8E/00001.wav,utt_000358,utt_004303,0,-0.024605486541986465,success,
calibration_001632,id11100/0dK_zszRMGE/00001.wav,id11100/XjoJ20n9u2M/00001.wav,utt_003984,utt_004164,1,0.7109364867210388,success,
calibration_001633,id10852/sVUfcg8XQzg/00047.wav,id11136/X2Y1UPlq0j8/00007.wav,utt_002140,utt_004489,0,0.11639782786369324,success,
calibration_001634,id10017/6ya9UpdRCPs/00002.wav,id10017/CYb_opUpiw4/00003.wav,utt_000320,utt_000365,1,0.6216152310371399,success,
calibration_001635,id10852/3VjC4mp7ZZM/00003.wav,id10852/cucj7WNGWmU/00006.wav,utt_002015,utt_002029,1,0.6102544665336609,success,
calibration_001636,id10017/xH3Pp_5yxOk/00014.wav,id11130/uZCf5BK2BUQ/00001.wav,utt_000441,utt_004411,0,-0.0016160793602466583,success,
calibration_001637,id10724/9pNGll4IBls/00001.wav,id10724/DP5gCFoWgGI/00005.wav,utt_001879,utt_001884,1,0.6641280651092529,success,
calibration_001638,id10393/5tY3jMpviwk/00001.wav,id10393/dTOyxqXd_5M/00002.wav,utt_001197,utt_001235,1,0.7099521160125732,success,
calibration_001639,id10724/JNMeEXwXbqw/00002.wav,id10724/XVoRDzwHwDU/00003.wav,utt_001905,utt_001959,1,0.6252884268760681,success,
calibration_001640,id11130/BXJh_XZGrWo/00001.wav,id11130/FEam3q144yc/00001.wav,utt_004265,utt_004295,1,0.4211818277835846,success,
calibration_001641,id10393/WqPniXc7PxY/00002.wav,id10393/c1JZyTDFDbk/00003.wav,utt_001423,utt_001223,1,0.7949581742286682,success,
calibration_001642,id10017/CYb_opUpiw4/00026.wav,id10017/pOJlOI5cDZw/00002.wav,utt_000388,utt_000407,1,0.6949611902236938,success,
calibration_001643,id10912/JtTrbIAKVQg/00001.wav,id10912/upL-zLqnBxM/00001.wav,utt_002395,utt_002432,1,0.7053847312927246,success,
calibration_001644,id10912/vvLu_7TpP8c/00016.wav,id10956/OS1I7a4LNww/00004.wav,utt_002449,utt_003382,0,-0.0009955709101632237,success,
calibration_001645,id11100/I3_NJyP6jp0/00001.wav,id11100/_X7bgANxPnQ/00003.wav,utt_004092,utt_004061,1,0.7304653525352478,success,
calibration_001646,id11100/4p9Zq781kZ0/00001.wav,id11100/wcAkOIVPI_I/00001.wav,utt_004030,utt_004153,1,0.47432050108909607,success,
calibration_001647,id10724/xS_Mh-DOAI0/00016.wav,id11130/h9TIhS400ow/00002.wav,utt_001954,utt_004297,0,-0.0942610427737236,success,
calibration_001648,id10017/PynZ3bQ3Ga4/00001.wav,id10956/pJ4Jnsz1SsA/00010.wav,utt_000416,utt_003406,0,0.43199700117111206,success,
calibration_001649,id10393/1D22Tgx1k4A/00043.wav,id10393/sV_ohWbzzQg/00012.wav,utt_001186,utt_001382,1,0.5982798337936401,success,
calibration_001650,id10017/CYb_opUpiw4/00021.wav,id11100/hFH3_Sz-V7w/00001.wav,utt_000383,utt_004084,0,0.1029987707734108,success,
calibration_001651,id10956/5ipwzaOLhPQ/00002.wav,id10956/lR3HvDI2qvw/00010.wav,utt_003244,utt_003325,1,0.6617582440376282,success,
calibration_001652,id11130/7j_105F0RmM/00005.wav,id11130/HJnzTUM9G8E/00006.wav,utt_004234,utt_004308,1,0.6596736311912537,success,
calibration_001653,id10912/vvLu_7TpP8c/00005.wav,id11136/z1dLArSg5PQ/00001.wav,utt_002438,utt_004500,0,-0.00800651591271162,success,
calibration_001654,id10017/8rp9UYZp-zA/00016.wav,id10017/Px9R6A3XKDM/00002.wav,utt_000338,utt_000413,1,0.7069206237792969,success,
calibration_001655,id10724/e-vuV1-N97Q/00001.wav,id10852/sVUfcg8XQzg/00018.wav,utt_001891,utt_002111,0,0.044858817011117935,success,
calibration_001656,id10017/CYb_opUpiw4/00006.wav,id10912/vvLu_7TpP8c/00022.wav,utt_000368,utt_002455,0,0.18425515294075012,success,
calibration_001657,id10393/pxNluJ_THJg/00001.wav,id10393/w3GPw1Kk2yQ/00010.wav,utt_001361,utt_001412,1,0.6508494019508362,success,
calibration_001658,id10393/1D22Tgx1k4A/00020.wav,id10724/uw8SDDK6Mbk/00001.wav,utt_001163,utt_001921,0,-0.11117548495531082,success,
calibration_001659,id11100/jLxYcYqHGAg/00005.wav,id11130/NbELtjnkhYY/00002.wav,utt_004115,utt_004367,0,0.17098334431648254,success,
calibration_001660,id10393/BRo6B3N-hcY/00002.wav,id10393/RJU2Lx3pz6U/00006.wav,utt_001214,utt_001367,1,0.658124566078186,success,
calibration_001661,id10956/JtKyh83pDBs/00005.wav,id10956/RsUKqz-Ng84/00008.wav,utt_003315,utt_003454,1,0.5137946009635925,success,
calibration_001662,id11130/IZhnh1gf70g/00014.wav,id11130/tXutBWbk5Mw/00002.wav,utt_004342,utt_004399,1,0.6876442432403564,success,
calibration_001663,id10017/5r-26vNFeJU/00010.wav,id10017/Pkfu9rKM5QA/00005.wav,utt_000312,utt_000403,1,0.5645421147346497,success,
calibration_001664,id10393/sV_ohWbzzQg/00013.wav,id10393/zGDrufd0E7U/00001.wav,utt_001383,utt_001446,1,0.5041521787643433,success,
calibration_001665,id11100/3gQ8REIxTmw/00007.wav,id11100/pjcl0xJsrhw/00001.wav,utt_004003,utt_004126,1,0.7643813490867615,success,
calibration_001666,id10393/BRo6B3N-hcY/00007.wav,id10393/bGMrmiwphO0/00001.wav,utt_001219,utt_001207,1,0.616111695766449,success,
calibration_001667,id11130/3OERtMNQ0Is/00006.wav,id11130/yY2yv2W4ZLk/00001.wav,utt_004229,utt_004423,1,0.753064751625061,success,
calibration_001668,id10393/oyWxfzbelHo/00043.wav,id10956/h_vFlQ6YUAU/00023.wav,utt_001357,utt_003303,0,0.04567259922623634,success,
calibration_001669,id10852/JZIc4U87Mr4/00017.wav,id10912/nDpaVYtKQUo/00003.wav,utt_002067,utt_002429,0,0.11867105960845947,success,
calibration_001670,id11130/nHUYI8o-lWg/00002.wav,id11130/uZCf5BK2BUQ/00003.wav,utt_004371,utt_004413,1,0.7348399758338928,success,
calibration_001671,id11130/FEam3q144yc/00001.wav,id11130/jfW15QZTx9k/00002.wav,utt_004295,utt_004357,1,0.4044334888458252,success,
calibration_001672,id11136/7_Gb0VYQV3s/00001.wav,id11136/X2Y1UPlq0j8/00009.wav,utt_004446,utt_004491,1,0.6135051846504211,success,
calibration_001673,id10017/5VxX7ZI5z5s/00006.wav,id10017/7QOGR0zvTxY/00002.wav,utt_000318,utt_000322,1,0.6537588834762573,success,
